Time,control,height
12.043,0.5,1.959464
12.044,0.5,1.959704
12.045,0.5,1.959944
12.046,0.5,1.960184
12.047,0.5,1.960424
12.048,0.5,1.960663
12.049,0.5,1.960903
12.05,0.5,1.961143
12.051,0.5,1.961383
12.052,0.5,1.961622
12.053,0.5,1.961862
12.054,0.5,1.962102
12.055,0.5,1.962341
12.056,0.5,1.962581
12.057,0.5,1.962821
12.058,0.5,1.96306
12.059,0.5,1.9633
12.06,0.5,1.963539
12.061,0.5,1.963779
12.062,0.5,1.964018
12.063,0.5,1.964258
12.064,0.5,1.964497
12.065,0.5,1.964737
12.066,0.5,1.964976
12.067,0.5,1.965216
12.068,0.5,1.965455
12.069,0.5,1.965694
12.07,0.5,1.965934
12.071,0.5,1.966173
12.072,0.5,1.966412
12.073,0.5,1.966651
12.074,0.5,1.966891
12.075,0.5,1.96713
12.076,0.5,1.967369
12.077,0.5,1.967608
12.078,0.5,1.967847
12.079,0.5,1.968086
12.08,0.5,1.968325
12.081,0.5,1.968564
12.082,0.5,1.968803
12.083,0.5,1.969042
12.084,0.5,1.969281
12.085,0.5,1.96952
12.086,0.5,1.969759
12.087,0.5,1.969998
12.088,0.5,1.970236
12.089,0.5,1.970475
12.09,0.5,1.970714
12.091,0.5,1.970952
12.092,0.5,1.971191
12.093,0.5,1.97143
12.094,0.5,1.971668
12.095,0.5,1.971907
12.096,0.5,1.972145
12.097,0.5,1.972384
12.098,0.5,1.972622
12.099,0.5,1.972861
12.1,0.5,1.973099
12.101,0.5,1.973337
12.102,0.5,1.973575
12.103,0.5,1.973814
12.104,0.5,1.974052
12.105,0.5,1.97429
12.106,0.5,1.974528
12.107,0.5,1.974766
12.108,0.5,1.975004
12.109,0.5,1.975242
12.11,0.5,1.97548
12.111,0.5,1.975718
12.112,0.5,1.975956
12.113,0.5,1.976194
12.114,0.5,1.976432
12.115,0.5,1.97667
12.116,0.5,1.976907
12.117,0.5,1.977145
12.118,0.5,1.977383
12.119,0.5,1.97762
12.12,0.5,1.977858
12.121,0.5,1.978095
12.122,0.5,1.978333
12.123,0.5,1.97857
12.124,0.5,1.978807
12.125,0.5,1.979045
12.126,0.5,1.979282
12.127,0.5,1.979519
12.128,0.5,1.979756
12.129,0.5,1.979994
12.13,0.5,1.980231
12.131,0.5,1.980468
12.132,0.5,1.980705
12.133,0.5,1.980942
12.134,0.5,1.981179
12.135,0.5,1.981416
12.136,0.5,1.981652
12.137,0.5,1.981889
12.138,0.5,1.982126
12.139,0.5,1.982362
12.14,0.5,1.982599
12.141,0.5,1.982836
12.142,0.5,1.983072
12.143,0.5,1.983309
12.144,0.5,1.983545
12.145,0.5,1.983781
12.146,0.5,1.984018
12.147,0.5,1.984254
12.148,0.5,1.98449
12.149,0.5,1.984726
12.15,0.5,1.984962
12.151,0.5,1.985199
12.152,0.5,1.985435
12.153,0.5,1.98567
12.154,0.5,1.985906
12.155,0.5,1.986142
12.156,0.5,1.986378
12.157,0.5,1.986614
12.158,0.5,1.986849
12.159,0.5,1.987085
12.16,0.5,1.987321
12.161,0.5,1.987556
12.162,0.5,1.987792
12.163,0.5,1.988027
12.164,0.5,1.988262
12.165,0.5,1.988498
12.166,0.5,1.988733
12.167,0.5,1.988968
12.168,0.5,1.989203
12.169,0.5,1.989438
12.17,0.5,1.989673
12.171,0.5,1.989908
12.172,0.5,1.990143
12.173,0.5,1.990378
12.174,0.5,1.990613
12.175,0.5,1.990847
12.176,0.5,1.991082
12.177,0.5,1.991317
12.178,0.5,1.991551
12.179,0.5,1.991786
12.18,0.5,1.99202
12.181,0.5,1.992255
12.182,0.5,1.992489
12.183,0.5,1.992723
12.184,0.5,1.992957
12.185,0.5,1.993191
12.186,0.5,1.993425
12.187,0.5,1.993659
12.188,0.5,1.993893
12.189,0.5,1.994127
12.19,0.5,1.994361
12.191,0.5,1.994595
12.192,0.5,1.994829
12.193,0.5,1.995062
12.194,0.5,1.995296
12.195,0.5,1.995529
12.196,0.5,1.995763
12.197,0.5,1.995996
12.198,0.5,1.996229
12.199,0.5,1.996463
12.2,0.5,1.996696
12.201,0.5,1.996929
12.202,0.5,1.997162
12.203,0.5,1.997395
12.204,0.5,1.997628
12.205,0.5,1.997861
12.206,0.5,1.998094
12.207,0.5,1.998326
12.208,0.5,1.998559
12.209,0.5,1.998792
12.21,0.5,1.999024
12.211,0.5,1.999257
12.212,0.5,1.999489
12.213,0.5,1.999721
12.214,0.5,1.999954
12.215,0.5,2.000186
12.216,0.5,2.000418
12.217,0.5,2.00065
12.218,0.5,2.000882
12.219,0.5,2.001114
12.22,0.5,2.001346
12.221,0.5,2.001578
12.222,0.5,2.001809
12.223,0.5,2.002041
12.224,0.5,2.002273
12.225,0.5,2.002504
12.226,0.5,2.002736
12.227,0.5,2.002967
12.228,0.5,2.003198
12.229,0.5,2.00343
12.23,0.5,2.003661
12.231,0.5,2.003892
12.232,0.5,2.004123
12.233,0.5,2.004354
12.234,0.5,2.004585
12.235,0.5,2.004816
12.236,0.5,2.005047
12.237,0.5,2.005277
12.238,0.5,2.005508
12.239,0.5,2.005739
12.24,0.5,2.005969
12.241,0.5,2.0062
12.242,0.5,2.00643
12.243,0.5,2.00666
12.244,0.5,2.00689
12.245,0.5,2.007121
12.246,0.5,2.007351
12.247,0.5,2.007581
12.248,0.5,2.007811
12.249,0.5,2.00804
12.25,0.5,2.00827
12.251,0.5,2.0085
12.252,0.5,2.00873
12.253,0.5,2.008959
12.254,0.5,2.009189
12.255,0.5,2.009418
12.256,0.5,2.009647
12.257,0.5,2.009877
12.258,0.5,2.010106
12.259,0.5,2.010335
12.26,0.5,2.010564
12.261,0.5,2.010793
12.262,0.5,2.011022
12.263,0.5,2.011251
12.264,0.5,2.01148
12.265,0.5,2.011708
12.266,0.5,2.011937
12.267,0.5,2.012166
12.268,0.5,2.012394
12.269,0.5,2.012623
12.27,0.5,2.012851
12.271,0.5,2.013079
12.272,0.5,2.013307
12.273,0.5,2.013535
12.274,0.5,2.013763
12.275,0.5,2.013991
12.276,0.5,2.014219
12.277,0.5,2.014447
12.278,0.5,2.014675
12.279,0.5,2.014903
12.28,0.5,2.01513
12.281,0.5,2.015358
12.282,0.5,2.015585
12.283,0.5,2.015813
12.284,0.5,2.01604
12.285,0.5,2.016267
12.286,0.5,2.016494
12.287,0.5,2.016721
12.288,0.5,2.016948
12.289,0.5,2.017175
12.29,0.5,2.017402
12.291,0.5,2.017629
12.292,0.5,2.017856
12.293,0.5,2.018082
12.294,0.5,2.018309
12.295,0.5,2.018535
12.296,0.5,2.018762
12.297,0.5,2.018988
12.298,0.5,2.019214
12.299,0.5,2.019441
12.3,0.5,2.019667
12.301,0.5,2.019893
12.302,0.5,2.020119
12.303,0.5,2.020344
12.304,0.5,2.02057
12.305,0.5,2.020796
12.306,0.5,2.021022
12.307,0.5,2.021247
12.308,0.5,2.021473
12.309,0.5,2.021698
12.31,0.5,2.021924
12.311,0.5,2.022149
12.312,0.5,2.022374
12.313,0.5,2.022599
12.314,0.5,2.022824
12.315,0.5,2.023049
12.316,0.5,2.023274
12.317,0.5,2.023499
12.318,0.5,2.023724
12.319,0.5,2.023948
12.32,0.5,2.024173
12.321,0.5,2.024397
12.322,0.5,2.024622
12.323,0.5,2.024846
12.324,0.5,2.025071
12.325,0.5,2.025295
12.326,0.5,2.025519
12.327,0.5,2.025743
12.328,0.5,2.025967
12.329,0.5,2.026191
12.33,0.5,2.026415
12.331,0.5,2.026639
12.332,0.5,2.026862
12.333,0.5,2.027086
12.334,0.5,2.027309
12.335,0.5,2.027533
12.336,0.5,2.027756
12.337,0.5,2.02798
12.338,0.5,2.028203
12.339,0.5,2.028426
12.34,0.5,2.028649
12.341,0.5,2.028872
12.342,0.5,2.029095
12.343,0.5,2.029318
12.344,0.5,2.029541
12.345,0.5,2.029763
12.346,0.5,2.029986
12.347,0.5,2.030208
12.348,0.5,2.030431
12.349,0.5,2.030653
12.35,0.5,2.030876
12.351,0.5,2.031098
12.352,0.5,2.03132
12.353,0.5,2.031542
12.354,0.5,2.031764
12.355,0.5,2.031986
12.356,0.5,2.032208
12.357,0.5,2.03243
12.358,0.5,2.032652
12.359,0.5,2.032873
12.36,0.5,2.033095
12.361,0.5,2.033316
12.362,0.5,2.033538
12.363,0.5,2.033759
12.364,0.5,2.03398
12.365,0.5,2.034202
12.366,0.5,2.034423
12.367,0.5,2.034644
12.368,0.5,2.034865
12.369,0.5,2.035086
12.37,0.5,2.035307
12.371,0.5,2.035527
12.372,0.5,2.035748
12.373,0.5,2.035969
12.374,0.5,2.036189
12.375,0.5,2.03641
12.376,0.5,2.03663
12.377,0.5,2.03685
12.378,0.5,2.037071
12.379,0.5,2.037291
12.38,0.5,2.037511
12.381,0.5,2.037731
12.382,0.5,2.037951
12.383,0.5,2.038171
12.384,0.5,2.03839
12.385,0.5,2.03861
12.386,0.5,2.03883
12.387,0.5,2.039049
12.388,0.5,2.039269
12.389,0.5,2.039488
12.39,0.5,2.039708
12.391,0.5,2.039927
12.392,0.5,2.040146
12.393,0.5,2.040365
12.394,0.5,2.040584
12.395,0.5,2.040803
12.396,0.5,2.041022
12.397,0.5,2.041241
12.398,0.5,2.04146
12.399,0.5,2.041679
12.4,0.5,2.041897
12.401,0.5,2.042116
12.402,0.5,2.042334
12.403,0.5,2.042553
12.404,0.5,2.042771
12.405,0.5,2.042989
12.406,0.5,2.043208
12.407,0.5,2.043426
12.408,0.5,2.043644
12.409,0.5,2.043862
12.41,0.5,2.04408
12.411,0.5,2.044297
12.412,0.5,2.044515
12.413,0.5,2.044733
12.414,0.5,2.044951
12.415,0.5,2.045168
12.416,0.5,2.045386
12.417,0.5,2.045603
12.418,0.5,2.04582
12.419,0.5,2.046038
12.42,0.5,2.046255
12.421,0.5,2.046472
12.422,0.5,2.046689
12.423,0.5,2.046906
12.424,0.5,2.047123
12.425,0.5,2.04734
12.426,0.5,2.047557
12.427,0.5,2.047773
12.428,0.5,2.04799
12.429,0.5,2.048207
12.43,0.5,2.048423
12.431,0.5,2.04864
12.432,0.5,2.048856
12.433,0.5,2.049072
12.434,0.5,2.049289
12.435,0.5,2.049505
12.436,0.5,2.049721
12.437,0.5,2.049937
12.438,0.5,2.050153
12.439,0.5,2.050369
12.44,0.5,2.050585
12.441,0.5,2.0508
12.442,0.5,2.051016
12.443,0.5,2.051232
12.444,0.5,2.051447
12.445,0.5,2.051663
12.446,0.5,2.051878
12.447,0.5,2.052094
12.448,0.5,2.052309
12.449,0.5,2.052524
12.45,0.5,2.052739
12.451,0.5,2.052954
12.452,0.5,2.05317
12.453,0.5,2.053384
12.454,0.5,2.053599
12.455,0.5,2.053814
12.456,0.5,2.054029
12.457,0.5,2.054244
12.458,0.5,2.054458
12.459,0.5,2.054673
12.46,0.5,2.054887
12.461,0.5,2.055102
12.462,0.5,2.055316
12.463,0.5,2.055531
12.464,0.5,2.055745
12.465,0.5,2.055959
12.466,0.5,2.056173
12.467,0.5,2.056387
12.468,0.5,2.056601
12.469,0.5,2.056815
12.47,0.5,2.057029
12.471,0.5,2.057243
12.472,0.5,2.057457
12.473,0.5,2.05767
12.474,0.5,2.057884
12.475,0.5,2.058098
12.476,0.5,2.058311
12.477,0.5,2.058525
12.478,0.5,2.058738
12.479,0.5,2.058951
12.48,0.5,2.059165
12.481,0.5,2.059378
12.482,0.5,2.059591
12.483,0.5,2.059804
12.484,0.5,2.060017
12.485,0.5,2.06023
12.486,0.5,2.060443
12.487,0.5,2.060656
12.488,0.5,2.060869
12.489,0.5,2.061081
12.49,0.5,2.061294
12.491,0.5,2.061507
12.492,0.5,2.061719
12.493,0.5,2.061932
12.494,0.5,2.062144
12.495,0.5,2.062356
12.496,0.5,2.062569
12.497,0.5,2.062781
12.498,0.5,2.062993
12.499,0.5,2.063205
12.5,0.5,2.063417
12.501,0.5,2.063629
12.502,0.5,2.063841
12.503,0.5,2.064053
12.504,0.5,2.064265
12.505,0.5,2.064477
12.506,0.5,2.064689
12.507,0.5,2.0649
12.508,0.5,2.065112
12.509,0.5,2.065324
12.51,0.5,2.065535
12.511,0.5,2.065747
12.512,0.5,2.065958
12.513,0.5,2.066169
12.514,0.5,2.066381
12.515,0.5,2.066592
12.516,0.5,2.066803
12.517,0.5,2.067014
12.518,0.5,2.067225
12.519,0.5,2.067436
12.52,0.5,2.067647
12.521,0.5,2.067858
12.522,0.5,2.068069
12.523,0.5,2.06828
12.524,0.5,2.068491
12.525,0.5,2.068701
12.526,0.5,2.068912
12.527,0.5,2.069123
12.528,0.5,2.069333
12.529,0.5,2.069544
12.53,0.5,2.069754
12.531,0.5,2.069965
12.532,0.5,2.070175
12.533,0.5,2.070385
12.534,0.5,2.070595
12.535,0.5,2.070806
12.536,0.5,2.071016
12.537,0.5,2.071226
12.538,0.5,2.071436
12.539,0.5,2.071646
12.54,0.5,2.071856
12.541,0.5,2.072066
12.542,0.5,2.072276
12.543,0.5,2.072485
12.544,0.5,2.072695
12.545,0.5,2.072905
12.546,0.5,2.073114
12.547,0.5,2.073324
12.548,0.5,2.073534
12.549,0.5,2.073743
12.55,0.5,2.073953
12.551,0.5,2.074162
12.552,0.5,2.074371
12.553,0.5,2.074581
12.554,0.5,2.07479
12.555,0.5,2.074999
12.556,0.5,2.075208
12.557,0.5,2.075417
12.558,0.5,2.075627
12.559,0.5,2.075836
12.56,0.5,2.076045
12.561,0.5,2.076254
12.562,0.5,2.076462
12.563,0.5,2.076671
12.564,0.5,2.07688
12.565,0.5,2.077089
12.566,0.5,2.077298
12.567,0.5,2.077506
12.568,0.5,2.077715
12.569,0.5,2.077924
12.57,0.5,2.078132
12.571,0.5,2.078341
12.572,0.5,2.078549
12.573,0.5,2.078758
12.574,0.5,2.078966
12.575,0.5,2.079174
12.576,0.5,2.079383
12.577,0.5,2.079591
12.578,0.5,2.079799
12.579,0.5,2.080007
12.58,0.5,2.080215
12.581,0.5,2.080424
12.582,0.5,2.080632
12.583,0.5,2.08084
12.584,0.5,2.081048
12.585,0.5,2.081256
12.586,0.5,2.081464
12.587,0.5,2.081671
12.588,0.5,2.081879
12.589,0.5,2.082087
12.59,0.5,2.082295
12.591,0.5,2.082502
12.592,0.5,2.08271
12.593,0.5,2.082918
12.594,0.5,2.083125
12.595,0.5,2.083333
12.596,0.5,2.08354
12.597,0.5,2.083748
12.598,0.5,2.083955
12.599,0.5,2.084163
12.6,0.5,2.08437
12.601,0.5,2.084578
12.602,0.5,2.084785
12.603,0.5,2.084992
12.604,0.5,2.085199
12.605,0.5,2.085407
12.606,0.5,2.085614
12.607,0.5,2.085821
12.608,0.5,2.086028
12.609,0.5,2.086235
12.61,0.5,2.086442
12.611,0.5,2.086649
12.612,0.5,2.086856
12.613,0.5,2.087063
12.614,0.5,2.08727
12.615,0.5,2.087477
12.616,0.5,2.087684
12.617,0.5,2.08789
12.618,0.5,2.088097
12.619,0.5,2.088304
12.62,0.5,2.088511
12.621,0.5,2.088717
12.622,0.5,2.088924
12.623,0.5,2.08913
12.624,0.5,2.089337
12.625,0.5,2.089544
12.626,0.5,2.08975
12.627,0.5,2.089957
12.628,0.5,2.090163
12.629,0.5,2.09037
12.63,0.5,2.090576
12.631,0.5,2.090782
12.632,0.5,2.090989
12.633,0.5,2.091195
12.634,0.5,2.091401
12.635,0.5,2.091608
12.636,0.5,2.091814
12.637,0.5,2.09202
12.638,0.5,2.092226
12.639,0.5,2.092432
12.64,0.5,2.092638
12.641,0.5,2.092845
12.642,0.5,2.093051
12.643,0.5,2.093257
12.644,0.5,2.093463
12.645,0.5,2.093669
12.646,0.5,2.093875
12.647,0.5,2.094081
12.648,0.5,2.094287
12.649,0.5,2.094492
12.65,0.5,2.094698
12.651,0.5,2.094904
12.652,0.5,2.09511
12.653,0.5,2.095316
12.654,0.5,2.095522
12.655,0.5,2.095727
12.656,0.5,2.095933
12.657,0.5,2.096139
12.658,0.5,2.096345
12.659,0.5,2.09655
12.66,0.5,2.096756
12.661,0.5,2.096961
12.662,0.5,2.097167
12.663,0.5,2.097373
12.664,0.5,2.097578
12.665,0.5,2.097784
12.666,0.5,2.097989
12.667,0.5,2.098195
12.668,0.5,2.0984
12.669,0.5,2.098606
12.67,0.5,2.098811
12.671,0.5,2.099017
12.672,0.5,2.099222
12.673,0.5,2.099427
12.674,0.5,2.099633
12.675,0.5,2.099838
12.676,0.5,2.100043
12.677,0.5,2.100249
12.678,0.5,2.100454
12.679,0.5,2.100659
12.68,0.5,2.100864
12.681,0.5,2.10107
12.682,0.5,2.101275
12.683,0.5,2.10148
12.684,0.5,2.101685
12.685,0.5,2.101891
12.686,0.5,2.102096
12.687,0.5,2.102301
12.688,0.5,2.102506
12.689,0.5,2.102711
12.69,0.5,2.102916
12.691,0.5,2.103121
12.692,0.5,2.103326
12.693,0.5,2.103531
12.694,0.5,2.103736
12.695,0.5,2.103941
12.696,0.5,2.104146
12.697,0.5,2.104351
12.698,0.5,2.104556
12.699,0.5,2.104761
12.7,0.5,2.104966
12.701,0.5,2.105171
12.702,0.5,2.105376
12.703,0.5,2.105581
12.704,0.5,2.105786
12.705,0.5,2.105991
12.706,0.5,2.106196
12.707,0.5,2.106401
12.708,0.5,2.106606
12.709,0.5,2.10681
12.71,0.5,2.107015
12.711,0.5,2.10722
12.712,0.5,2.107425
12.713,0.5,2.10763
12.714,0.5,2.107835
12.715,0.5,2.108039
12.716,0.5,2.108244
12.717,0.5,2.108449
12.718,0.5,2.108654
12.719,0.5,2.108858
12.72,0.5,2.109063
12.721,0.5,2.109268
12.722,0.5,2.109473
12.723,0.5,2.109677
12.724,0.5,2.109882
12.725,0.5,2.110087
12.726,0.5,2.110292
12.727,0.5,2.110496
12.728,0.5,2.110701
12.729,0.5,2.110906
12.73,0.5,2.11111
12.731,0.5,2.111315
12.732,0.5,2.11152
12.733,0.5,2.111724
12.734,0.5,2.111929
12.735,0.5,2.112134
12.736,0.5,2.112338
12.737,0.5,2.112543
12.738,0.5,2.112748
12.739,0.5,2.112952
12.74,0.5,2.113157
12.741,0.5,2.113361
12.742,0.5,2.113566
12.743,0.5,2.113771
12.744,0.5,2.113975
12.745,0.5,2.11418
12.746,0.5,2.114385
12.747,0.5,2.114589
12.748,0.5,2.114794
12.749,0.5,2.114998
12.75,0.5,2.115203
12.751,0.5,2.115408
12.752,0.5,2.115612
12.753,0.5,2.115817
12.754,0.5,2.116021
12.755,0.5,2.116226
12.756,0.5,2.116431
12.757,0.5,2.116635
12.758,0.5,2.11684
12.759,0.5,2.117044
12.76,0.5,2.117249
12.761,0.5,2.117454
12.762,0.5,2.117658
12.763,0.5,2.117863
12.764,0.5,2.118067
12.765,0.5,2.118272
12.766,0.5,2.118477
12.767,0.5,2.118681
12.768,0.5,2.118886
12.769,0.5,2.11909
12.77,0.5,2.119295
12.771,0.5,2.1195
12.772,0.5,2.119704
12.773,0.5,2.119909
12.774,0.5,2.120114
12.775,0.5,2.120318
12.776,0.5,2.120523
12.777,0.5,2.120727
12.778,0.5,2.120932
12.779,0.5,2.121137
12.78,0.5,2.121341
12.781,0.5,2.121546
12.782,0.5,2.121751
12.783,0.5,2.121955
12.784,0.5,2.12216
12.785,0.5,2.122365
12.786,0.5,2.122569
12.787,0.5,2.122774
12.788,0.5,2.122979
12.789,0.5,2.123183
12.79,0.5,2.123388
12.791,0.5,2.123593
12.792,0.5,2.123798
12.793,0.5,2.124002
12.794,0.5,2.124207
12.795,0.5,2.124412
12.796,0.5,2.124617
12.797,0.5,2.124821
12.798,0.5,2.125026
12.799,0.5,2.125231
12.8,0.5,2.125436
12.801,0.5,2.12564
12.802,0.5,2.125845
12.803,0.5,2.12605
12.804,0.5,2.126255
12.805,0.5,2.12646
12.806,0.5,2.126664
12.807,0.5,2.126869
12.808,0.5,2.127074
12.809,0.5,2.127279
12.81,0.5,2.127484
12.811,0.5,2.127689
12.812,0.5,2.127894
12.813,0.5,2.128098
12.814,0.5,2.128303
12.815,0.5,2.128508
12.816,0.5,2.128713
12.817,0.5,2.128918
12.818,0.5,2.129123
12.819,0.5,2.129328
12.82,0.5,2.129533
12.821,0.5,2.129738
12.822,0.5,2.129943
12.823,0.5,2.130148
12.824,0.5,2.130353
12.825,0.5,2.130558
12.826,0.5,2.130763
12.827,0.5,2.130968
12.828,0.5,2.131173
12.829,0.5,2.131378
12.83,0.5,2.131583
12.831,0.5,2.131789
12.832,0.5,2.131994
12.833,0.5,2.132199
12.834,0.5,2.132404
12.835,0.5,2.132609
12.836,0.5,2.132814
12.837,0.5,2.13302
12.838,0.5,2.133225
12.839,0.5,2.13343
12.84,0.5,2.133635
12.841,0.5,2.133841
12.842,0.5,2.134046
12.843,0.5,2.134251
12.844,0.5,2.134456
12.845,0.5,2.134662
12.846,0.5,2.134867
12.847,0.5,2.135072
12.848,0.5,2.135278
12.849,0.5,2.135483
12.85,0.5,2.135689
12.851,0.5,2.135894
12.852,0.5,2.136099
12.853,0.5,2.136305
12.854,0.5,2.13651
12.855,0.5,2.136716
12.856,0.5,2.136921
12.857,0.5,2.137127
12.858,0.5,2.137332
12.859,0.5,2.137538
12.86,0.5,2.137743
12.861,0.5,2.137949
12.862,0.5,2.138155
12.863,0.5,2.13836
12.864,0.5,2.138566
12.865,0.5,2.138772
12.866,0.5,2.138977
12.867,0.5,2.139183
12.868,0.5,2.139389
12.869,0.5,2.139594
12.87,0.5,2.1398
12.871,0.5,2.140006
12.872,0.5,2.140212
12.873,0.5,2.140418
12.874,0.5,2.140623
12.875,0.5,2.140829
12.876,0.5,2.141035
12.877,0.5,2.141241
12.878,0.5,2.141447
12.879,0.5,2.141653
12.88,0.5,2.141859
12.881,0.5,2.142065
12.882,0.5,2.142271
12.883,0.5,2.142477
12.884,0.5,2.142683
12.885,0.5,2.142889
12.886,0.5,2.143095
12.887,0.5,2.143301
12.888,0.5,2.143507
12.889,0.5,2.143714
12.89,0.5,2.14392
12.891,0.5,2.144126
12.892,0.5,2.144332
12.893,0.5,2.144538
12.894,0.5,2.144745
12.895,0.5,2.144951
12.896,0.5,2.145157
12.897,0.5,2.145364
12.898,0.5,2.14557
12.899,0.5,2.145776
12.9,0.5,2.145983
12.901,0.5,2.146189
12.902,0.5,2.146396
12.903,0.5,2.146602
12.904,0.5,2.146809
12.905,0.5,2.147015
12.906,0.5,2.147222
12.907,0.5,2.147428
12.908,0.5,2.147635
12.909,0.5,2.147841
12.91,0.5,2.148048
12.911,0.5,2.148255
12.912,0.5,2.148461
12.913,0.5,2.148668
12.914,0.5,2.148875
12.915,0.5,2.149082
12.916,0.5,2.149288
12.917,0.5,2.149495
12.918,0.5,2.149702
12.919,0.5,2.149909
12.92,0.5,2.150116
12.921,0.5,2.150323
12.922,0.5,2.15053
12.923,0.5,2.150737
12.924,0.5,2.150944
12.925,0.5,2.151151
12.926,0.5,2.151358
12.927,0.5,2.151565
12.928,0.5,2.151772
12.929,0.5,2.151979
12.93,0.5,2.152186
12.931,0.5,2.152393
12.932,0.5,2.152601
12.933,0.5,2.152808
12.934,0.5,2.153015
12.935,0.5,2.153222
12.936,0.5,2.15343
12.937,0.5,2.153637
12.938,0.5,2.153844
12.939,0.5,2.154052
12.94,0.5,2.154259
12.941,0.5,2.154467
12.942,0.5,2.154674
12.943,0.5,2.154882
12.944,0.5,2.155089
12.945,0.5,2.155297
12.946,0.5,2.155504
12.947,0.5,2.155712
12.948,0.5,2.155919
12.949,0.5,2.156127
12.95,0.5,2.156335
12.951,0.5,2.156542
12.952,0.5,2.15675
12.953,0.5,2.156958
12.954,0.5,2.157166
12.955,0.5,2.157374
12.956,0.5,2.157582
12.957,0.5,2.157789
12.958,0.5,2.157997
12.959,0.5,2.158205
12.96,0.5,2.158413
12.961,0.5,2.158621
12.962,0.5,2.158829
12.963,0.5,2.159037
12.964,0.5,2.159245
12.965,0.5,2.159454
12.966,0.5,2.159662
12.967,0.5,2.15987
12.968,0.5,2.160078
12.969,0.5,2.160286
12.97,0.5,2.160495
12.971,0.5,2.160703
12.972,0.5,2.160911
12.973,0.5,2.16112
12.974,0.5,2.161328
12.975,0.5,2.161536
12.976,0.5,2.161745
12.977,0.5,2.161953
12.978,0.5,2.162162
12.979,0.5,2.16237
12.98,0.5,2.162579
12.981,0.5,2.162787
12.982,0.5,2.162996
12.983,0.5,2.163205
12.984,0.5,2.163413
12.985,0.5,2.163622
12.986,0.5,2.163831
12.987,0.5,2.16404
12.988,0.5,2.164248
12.989,0.5,2.164457
12.99,0.5,2.164666
12.991,0.5,2.164875
12.992,0.5,2.165084
12.993,0.5,2.165293
12.994,0.5,2.165502
12.995,0.5,2.165711
12.996,0.5,2.16592
12.997,0.5,2.166129
12.998,0.5,2.166338
12.999,0.5,2.166547
13,0.5,2.166756
13.001,0.5,2.166966
13.002,0.5,2.167175
13.003,0.5,2.167384
13.004,0.5,2.167593
13.005,0.5,2.167803
13.006,0.5,2.168012
13.007,0.5,2.168222
13.008,0.5,2.168431
13.009,0.5,2.16864
13.01,0.5,2.16885
13.011,0.5,2.169059
13.012,0.5,2.169269
13.013,0.5,2.169479
13.014,0.5,2.169688
13.015,0.5,2.169898
13.016,0.5,2.170107
13.017,0.5,2.170317
13.018,0.5,2.170527
13.019,0.5,2.170737
13.02,0.5,2.170946
13.021,0.5,2.171156
13.022,0.5,2.171366
13.023,0.5,2.171576
13.024,0.5,2.171786
13.025,0.5,2.171996
13.026,0.5,2.172206
13.027,0.5,2.172416
13.028,0.5,2.172626
13.029,0.5,2.172836
13.03,0.5,2.173046
13.031,0.5,2.173256
13.032,0.5,2.173466
13.033,0.5,2.173677
13.034,0.5,2.173887
13.035,0.5,2.174097
13.036,0.5,2.174307
13.037,0.5,2.174518
13.038,0.5,2.174728
13.039,0.5,2.174939
13.04,0.5,2.175149
13.041,0.5,2.175359
13.042,0.5,2.17557
13.043,0.5,2.17578
13.044,0.5,2.175991
13.045,0.5,2.176202
13.046,0.5,2.176412
13.047,0.5,2.176623
13.048,0.5,2.176834
13.049,0.5,2.177044
13.05,0.5,2.177255
13.051,0.5,2.177466
13.052,0.5,2.177677
13.053,0.5,2.177887
13.054,0.5,2.178098
13.055,0.5,2.178309
13.056,0.5,2.17852
13.057,0.5,2.178731
13.058,0.5,2.178942
13.059,0.5,2.179153
13.06,0.5,2.179364
13.061,0.5,2.179575
13.062,0.5,2.179787
13.063,0.5,2.179998
13.064,0.5,2.180209
13.065,0.5,2.18042
13.066,0.5,2.180631
13.067,0.5,2.180843
13.068,0.5,2.181054
13.069,0.5,2.181265
13.07,0.5,2.181477
13.071,0.5,2.181688
13.072,0.5,2.1819
13.073,0.5,2.182111
13.074,0.5,2.182323
13.075,0.5,2.182534
13.076,0.5,2.182746
13.077,0.5,2.182957
13.078,0.5,2.183169
13.079,0.5,2.183381
13.08,0.5,2.183592
13.081,0.5,2.183804
13.082,0.5,2.184016
13.083,0.5,2.184228
13.084,0.5,2.184439
13.085,0.5,2.184651
13.086,0.5,2.184863
13.087,0.5,2.185075
13.088,0.5,2.185287
13.089,0.5,2.185499
13.09,0.5,2.185711
13.091,0.5,2.185923
13.092,0.5,2.186135
13.093,0.5,2.186347
13.094,0.5,2.186559
13.095,0.5,2.186772
13.096,0.5,2.186984
13.097,0.5,2.187196
13.098,0.5,2.187408
13.099,0.5,2.187621
13.1,0.5,2.187833
13.101,0.5,2.188045
13.102,0.5,2.188258
13.103,0.5,2.18847
13.104,0.5,2.188683
13.105,0.5,2.188895
13.106,0.5,2.189108
13.107,0.5,2.18932
13.108,0.5,2.189533
13.109,0.5,2.189745
13.11,0.5,2.189958
13.111,0.5,2.190171
13.112,0.5,2.190383
13.113,0.5,2.190596
13.114,0.5,2.190809
13.115,0.5,2.191022
13.116,0.5,2.191234
13.117,0.5,2.191447
13.118,0.5,2.19166
